_step,epoch,ACC,DEO,DAO,run_id,name,group,seed,alpha_fixed
0,1,0.72,0.0,0.0625,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
1,2,0.705,0.010000000000000009,0.04250000000000004,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
2,3,0.705,0.02499999999999991,0.04999999999999999,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
3,4,0.71,0.02499999999999991,0.024999999999999967,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
4,5,0.715,0.02499999999999991,0.02499999999999991,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
5,6,0.74,0.02499999999999991,0.024999999999999967,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
6,7,0.735,0.0050000000000000044,0.015000000000000013,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
7,8,0.735,0.020000000000000018,0.07250000000000001,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
8,9,0.745,0.010000000000000009,0.030000000000000027,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
9,10,0.75,0.010000000000000009,0.017500000000000016,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
10,11,0.75,0.03500000000000003,0.017500000000000016,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
11,12,0.75,0.025000000000000022,0.025000000000000022,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
12,13,0.74,0.040000000000000036,0.03250000000000003,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
13,14,0.73,0.05500000000000005,0.040000000000000036,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
14,15,0.73,0.04500000000000004,0.04749999999999999,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
15,16,0.735,0.03500000000000003,0.0675,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
16,17,0.735,0.05999999999999994,0.09249999999999997,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
17,18,0.74,0.05999999999999994,0.0675,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
18,19,0.735,0.07499999999999996,0.0875,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
19,20,0.73,0.09999999999999998,0.1,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
20,21,0.73,0.09999999999999998,0.1,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
21,22,0.735,0.09999999999999998,0.07499999999999998,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
22,23,0.735,0.09999999999999998,0.11250000000000002,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
23,24,0.74,0.07499999999999996,0.1,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
24,25,0.745,0.07499999999999996,0.07499999999999998,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
25,26,0.74,0.06499999999999995,0.06999999999999998,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
26,27,0.735,0.08999999999999997,0.08249999999999999,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
27,28,0.73,0.08999999999999997,0.06999999999999998,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
28,29,0.725,0.11499999999999999,0.08249999999999999,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
29,30,0.725,0.11499999999999999,0.08249999999999999,vdcmq8ir,fixed_alpha1.5_german_gender_seed1,FixedAlpha_1.5,1,
0,1,0.295,0.04000000000000001,0.12000000000000001,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
1,2,0.365,0.03,0.1275,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
2,3,0.46,0.10000000000000003,0.275,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
3,4,0.555,0.06500000000000006,0.1825,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
4,5,0.665,0.03500000000000003,0.10499999999999998,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
5,6,0.695,0.030000000000000027,0.11500000000000005,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
6,7,0.705,0.010000000000000009,0.0675,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
7,8,0.69,0.010000000000000009,0.0675,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
8,9,0.71,0.0050000000000000044,0.08999999999999997,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
9,10,0.71,0.0050000000000000044,0.08999999999999997,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
10,11,0.705,0.010000000000000009,0.10499999999999998,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
11,12,0.71,0.010000000000000009,0.13,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
12,13,0.715,0.05999999999999994,0.15499999999999997,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
13,14,0.72,0.030000000000000027,0.1275,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
14,15,0.72,0.08000000000000007,0.16500000000000004,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
15,16,0.73,0.07000000000000006,0.1225,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
16,17,0.725,0.050000000000000044,0.09999999999999998,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
17,18,0.73,0.020000000000000018,0.11000000000000001,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
18,19,0.735,0.04500000000000004,0.0975,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
19,20,0.73,0.03500000000000003,0.0925,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
20,21,0.74,0.03500000000000003,0.06750000000000003,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
21,22,0.735,0.025000000000000022,0.06250000000000003,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
22,23,0.74,0.025000000000000022,0.05000000000000002,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
23,24,0.735,0.025000000000000022,0.025000000000000022,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
24,25,0.73,0.039999999999999925,0.019999999999999962,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
25,26,0.73,0.039999999999999925,0.019999999999999962,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
26,27,0.73,0.039999999999999925,0.019999999999999962,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
27,28,0.73,0.039999999999999925,0.019999999999999962,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
28,29,0.73,0.039999999999999925,0.019999999999999962,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
29,30,0.73,0.039999999999999925,0.019999999999999962,cc8g4lyv,fixed_alpha1.5_german_gender_seed2,FixedAlpha_1.5,2,
0,1,0.45,0.05500000000000002,0.052500000000000005,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
1,2,0.51,0.03999999999999998,0.01999999999999999,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
2,3,0.59,0.020000000000000018,0.11000000000000001,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
3,4,0.625,0.015000000000000013,0.020000000000000018,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
4,5,0.66,0.010000000000000009,0.02999999999999997,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
5,6,0.685,0.010000000000000009,0.02999999999999997,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
6,7,0.69,0.020000000000000018,0.010000000000000009,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
7,8,0.69,0.020000000000000018,0.010000000000000009,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
8,9,0.69,0.010000000000000009,0.02999999999999997,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
9,10,0.7,0.03499999999999992,0.02999999999999997,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
10,11,0.71,0.02499999999999991,0.024999999999999967,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
11,12,0.71,0.05500000000000005,0.07750000000000007,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
12,13,0.715,0.07000000000000006,0.08500000000000002,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
13,14,0.71,0.07500000000000007,0.0625,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
14,15,0.715,0.07500000000000007,0.08750000000000002,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
15,16,0.72,0.07500000000000007,0.07500000000000007,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
16,17,0.725,0.050000000000000044,0.06250000000000006,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
17,18,0.715,0.030000000000000027,0.05250000000000005,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
18,19,0.715,0.030000000000000027,0.05250000000000005,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
19,20,0.715,0.030000000000000027,0.05250000000000005,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
20,21,0.72,0.030000000000000027,0.040000000000000036,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
21,22,0.73,0.030000000000000027,0.015000000000000013,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
22,23,0.73,0.030000000000000027,0.015000000000000013,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
23,24,0.745,0.0050000000000000044,0.014999999999999958,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
24,25,0.75,0.0050000000000000044,0.0025000000000000022,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
25,26,0.745,0.0050000000000000044,0.0025000000000000022,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
26,27,0.74,0.015000000000000013,0.007500000000000007,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
27,28,0.74,0.015000000000000013,0.007500000000000007,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
28,29,0.735,0.010000000000000009,0.0050000000000000044,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
29,30,0.735,0.010000000000000009,0.0050000000000000044,7jm1t8pp,fixed_alpha1.5_german_gender_seed3,FixedAlpha_1.5,3,
0,1,0.6,0.10000000000000009,0.08750000000000002,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
1,2,0.65,0.06000000000000005,0.09250000000000003,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
2,3,0.705,0.015000000000000013,0.04500000000000004,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
3,4,0.715,0.025000000000000022,0.07500000000000001,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
4,5,0.715,0.025000000000000022,0.07500000000000001,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
5,6,0.715,0.025000000000000022,0.07500000000000001,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
6,7,0.725,0.015000000000000013,0.07,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
7,8,0.73,0.0050000000000000044,0.065,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
8,9,0.745,0.010000000000000009,0.04250000000000004,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
9,10,0.755,0.0,0.0,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
10,11,0.745,0.06499999999999995,0.05749999999999994,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
11,12,0.73,0.06000000000000005,0.0675,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
12,13,0.74,0.040000000000000036,0.10749999999999998,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
13,14,0.735,0.08999999999999997,0.10749999999999998,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
14,15,0.735,0.125,0.125,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
15,16,0.74,0.09999999999999998,0.11249999999999999,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
16,17,0.74,0.09999999999999998,0.11249999999999999,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
17,18,0.74,0.09999999999999998,0.11249999999999999,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
18,19,0.74,0.125,0.09999999999999998,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
19,20,0.74,0.14,0.08250000000000002,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
20,21,0.735,0.13,0.07750000000000001,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
21,22,0.73,0.12,0.07250000000000001,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
22,23,0.725,0.07499999999999996,0.04999999999999999,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
23,24,0.725,0.09999999999999998,0.04999999999999999,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
24,25,0.72,0.08999999999999997,0.044999999999999984,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
25,26,0.715,0.08999999999999997,0.057499999999999996,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
26,27,0.72,0.06499999999999995,0.044999999999999984,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
27,28,0.715,0.05499999999999994,0.03999999999999998,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
28,29,0.715,0.05499999999999994,0.03999999999999998,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
29,30,0.72,0.06499999999999995,0.044999999999999984,b77wkir8,fixed_alpha1.5_german_gender_seed5,FixedAlpha_1.5,5,
0,1,0.62,0.05499999999999994,0.11499999999999999,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
1,2,0.685,0.025000000000000022,0.0625,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
2,3,0.725,0.0050000000000000044,0.07750000000000001,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
3,4,0.74,0.020000000000000018,0.06,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
4,5,0.74,0.020000000000000018,0.06,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
5,6,0.745,0.020000000000000018,0.11000000000000004,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
6,7,0.75,0.0,0.025000000000000022,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
7,8,0.75,0.014999999999999902,0.019999999999999907,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
8,9,0.75,0.09500000000000008,0.06000000000000005,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
9,10,0.745,0.14500000000000002,0.09749999999999998,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
10,11,0.74,0.11499999999999999,0.07,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
11,12,0.74,0.11499999999999999,0.07,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
12,13,0.725,0.12,0.07250000000000001,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
13,14,0.72,0.17000000000000004,0.11000000000000004,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
14,15,0.715,0.16000000000000003,0.10500000000000004,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
15,16,0.715,0.16000000000000003,0.10500000000000004,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
16,17,0.71,0.15000000000000002,0.10000000000000003,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
17,18,0.715,0.15000000000000002,0.07500000000000001,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
18,19,0.715,0.15000000000000002,0.07500000000000001,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
19,20,0.72,0.15000000000000002,0.08750000000000002,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
20,21,0.72,0.15000000000000002,0.08750000000000002,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
21,22,0.71,0.13,0.07750000000000001,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
22,23,0.715,0.13,0.09,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
23,24,0.71,0.13,0.07750000000000001,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
24,25,0.71,0.13,0.07750000000000001,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
25,26,0.705,0.12,0.07250000000000001,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
26,27,0.705,0.1449999999999999,0.09749999999999995,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
27,28,0.7,0.135,0.0925,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
28,29,0.715,0.15499999999999992,0.11499999999999996,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
29,30,0.71,0.1449999999999999,0.10999999999999996,vjbie58u,fixed_alpha1.5_german_gender_seed6,FixedAlpha_1.5,6,
0,1,0.685,0.06000000000000005,0.05500000000000005,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
1,2,0.71,0.010000000000000009,0.05499999999999999,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
2,3,0.725,0.015000000000000013,0.057499999999999996,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
3,4,0.725,0.015000000000000013,0.057499999999999996,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
4,5,0.725,0.020000000000000018,0.06,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
5,6,0.735,0.0050000000000000044,0.10249999999999998,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
6,7,0.74,0.03499999999999992,0.05499999999999999,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
7,8,0.735,0.06499999999999995,0.03249999999999997,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
8,9,0.725,0.13,0.07750000000000001,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
9,10,0.75,0.13,0.08999999999999997,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
10,11,0.74,0.125,0.0625,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
11,12,0.735,0.10499999999999998,0.065,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
12,13,0.735,0.13,0.09000000000000002,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
13,14,0.74,0.13,0.10250000000000004,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
14,15,0.74,0.14,0.1325,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
15,16,0.74,0.10499999999999998,0.11499999999999999,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
16,17,0.75,0.07999999999999996,0.07750000000000001,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
17,18,0.755,0.07999999999999996,0.05249999999999999,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
18,19,0.755,0.06999999999999995,0.05999999999999997,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
19,20,0.75,0.08499999999999996,0.07999999999999999,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
20,21,0.755,0.08499999999999996,0.09249999999999997,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
21,22,0.745,0.09999999999999998,0.09999999999999998,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
22,23,0.755,0.04999999999999993,0.07499999999999996,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
23,24,0.755,0.04999999999999993,0.07499999999999996,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
24,25,0.755,0.04999999999999993,0.07499999999999996,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
25,26,0.755,0.04999999999999993,0.07499999999999996,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
26,27,0.755,0.04999999999999993,0.07499999999999996,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
27,28,0.755,0.04999999999999993,0.07499999999999996,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
28,29,0.755,0.04999999999999993,0.07499999999999996,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
29,30,0.755,0.04999999999999993,0.07499999999999996,tly1q942,fixed_alpha1.5_german_gender_seed8,FixedAlpha_1.5,8,
0,1,0.56,0.05999999999999994,0.09249999999999997,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
1,2,0.64,0.020000000000000018,0.010000000000000009,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
2,3,0.675,0.0050000000000000044,0.040000000000000036,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
3,4,0.695,0.015000000000000013,0.03249999999999997,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
4,5,0.7,0.0050000000000000044,0.0025000000000000022,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
5,6,0.7,0.0050000000000000044,0.0025000000000000022,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
6,7,0.725,0.015000000000000013,0.07,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
7,8,0.725,0.020000000000000018,0.07250000000000001,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
8,9,0.73,0.08499999999999996,0.04249999999999998,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
9,10,0.74,0.08999999999999997,0.057499999999999996,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
10,11,0.74,0.09500000000000008,0.09750000000000003,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
11,12,0.755,0.10999999999999999,0.15499999999999997,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
12,13,0.75,0.125,0.1875,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
13,14,0.755,0.125,0.1375,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
14,15,0.755,0.125,0.1375,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
15,16,0.755,0.135,0.15499999999999997,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
16,17,0.755,0.14500000000000002,0.13499999999999998,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
17,18,0.76,0.14500000000000002,0.12250000000000003,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
18,19,0.77,0.15500000000000003,0.11500000000000002,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
19,20,0.76,0.135,0.10500000000000001,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
20,21,0.755,0.125,0.1,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
21,22,0.75,0.10499999999999998,0.07749999999999999,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
22,23,0.745,0.09499999999999997,0.07249999999999998,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
23,24,0.75,0.10499999999999998,0.07749999999999999,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
24,25,0.75,0.10499999999999998,0.07749999999999999,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
25,26,0.745,0.13,0.09,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
26,27,0.745,0.16500000000000004,0.10750000000000001,35ku8ucq,fixed_alpha1.5_german_gender_seed9,FixedAlpha_1.5,9,
